id;cnc_nb;visa_nb;title;movie_type;has_ad;movie_public
409;1900019580;092681;THE STENDHAL SYNDROME;HORREUR;;
410;1900019597;092827;COEUR FIDELE;DRAME;;ND
411;1900019602;092859;LES JUMEAUX DE BRIGHTON;COMEDIE;;ND
412;1900019623;092953;UNE SAISON A PARIS;DOCUMENTAIRE;;
413;1900019626;092972;ROBERTA;MUSICAL;;
414;1900019686;093218;NUAGES SUR L'EUROPE;THRILLER;;
415;1900019690;093230;LOKARRI;DRAME;;
416;1900019701;093273;DEFIS ET DELITS;THRILLER;;
417;1900019779;093561;L'AMOUR L'EMPORTE;DRAME;;
418;1900019784;093584;L'HEURE DES NUAGES;DRAME;;
419;1900019913;094150;LA NUIT ALGERIENNE;DOCUMENTAIRE;;
420;1900019923;094178;LA CITE DES ANGES;DRAME;;
421;1900019930;094197;MAI 68, LA BELLE OUVRAGE;DOCUMENTAIRE;;TP
422;1900019934;094216;NOUVELLE-CALEDONIE : L'ENJEU PACIFIQUE;DOCUMENTAIRE;;
423;1900019938;094252;CLANDESTINS;DRAME;;TP
424;1900019945;094276;JUNK MAIL;COMEDIE;;TP
425;1900019946;094279;POURQUOI J'AI PAS MANGÉ MON PERE;ANIMATION;OUI;TP
426;1900019947;094282;LES KILLEUSES;AVENTURES;;
427;1900019966;094377;ATILANO PRESIDENT;COMEDIE;;
428;1900019973;094393;LE PHARE DU BOUT DU MONDE;AVENTURES;;
429;1900020068;094859;ROUTES SECONDAIRES;DRAME;;
430;1900020134;095139;SOUTHERN CROSS;DRAME;;
431;1900020179;095369;LA FORET DES RENARDS PENDUS;DRAME;;
432;1900020203;095473;LE CAPITAINE FRACASSE;COMEDIE DRAMATIQUE;;
433;1900020210;095492;SOIS TOI MEME, SOIS MON AMIE;DRAME;;
434;1900020271;095570;L'ILE D'AMOUR;DRAME;;
435;1900020275;095579;LA MAISON D'ALEXINA;DRAME;;
436;1900020283;095610;ILE SAINT-LOUIS;DRAME;;
437;1900020299;095651;MOI ET MON BLANC;COMEDIE DRAMATIQUE;;ND
438;1900020410;095990;UN MONDE AGITE;DOCUMENTAIRE;;
439;1900020454;096152;JOJO LE REBELLE;DOCUMENTAIRE;;
440;1900020509;096382;FRANCE/TOUR/DETOUR/DEUX ENFANTS;DOCUMENTAIRE;;
441;1900020510;096383;GRANDEUR ET DECADENCE D'UN PETIT COMMERCE DE CINEMA;COMEDIE;;TP
442;1900020548;096508;ROUES LIBRES;DRAME;;
443;1900020549;096512;VAMPIRE JOURNALS;HORREUR;;
444;1900020550;096513;DANCING AT LUGHNASA;DRAME;;
445;1900020551;096514;LA VILLE;DRAME;;
446;1900020558;096571;AMEN !;GUERRE;;
447;1900020568;096597;VOYAGE A OUAGA;COMEDIE DRAMATIQUE;;
448;1900020615;096850;LE DEBUT DE LA FAIM;DOCUMENTAIRE;;
449;1900020624;096905;NO MAN'S LAND;GUERRE;;
450;1900020644;096970;GOMBROWICZ, L'ARGENTINE ET MOI;DOCUMENTAIRE;;
451;1900020680;097163;FEMMES ET FEMMES;COMEDIE DRAMATIQUE;;TP
452;1900020689;097186;LA PRIMERA NOCHE DE MI VIDA;COMEDIE;;
453;1900020696;097198;CHANGER DE VIE;DRAME;;
454;1900020697;097199;LES VERTES ANNEES;DRAME;;
455;1900020699;097201;L'ILE DES AMOURS;DRAME;;
456;1900020700;097202;L'ILE DE MORAES;DOCUMENTAIRE;;
457;1900020702;097204;CAMOENS : TANT DE GUERRES, TANT D'ILLUSIONS;DRAME;;
458;1900020708;097219;LES ETRANGERS;COMEDIE DRAMATIQUE;;
459;1900020710;097224;LE PETIT CIEL;COMEDIE DRAMATIQUE;;
460;1900020734;097308;PETITE RUE DE SAINTONGE;DOCUMENTAIRE;;TP
461;1900020750;097351;LA ROUTE DES PETITS VOYOUS;DRAME;;
462;1900020765;097404;REGARDE-MOI;DRAME;;
463;1900020777;097470;SUD;DOCUMENTAIRE;;
464;1900020784;097483;BACK TO ODESSA;DRAME;;
465;1900020791;097520;THE OTHER SISTER;COMEDIE DRAMATIQUE;;
466;1900020799;097556;FOLIE MEURTRIERE;THRILLER;;
467;1900020853;097749;LA TERRE DES AMES ERRANTES;DOCUMENTAIRE;;
468;1900020855;097754;DER TAG DES MALER / LE JOUR DU PEINTRE;DRAME;;
469;1900020872;097807;L'HERITIER;POLICIER;;
470;1900020884;097864;LES FLEURS SAUVAGES;COMEDIE DRAMATIQUE;;
471;1900020887;097877;WANG, LI, ZHANG ET LES AUTRES,,,;AVENTURES;;
472;1900020888;097878;AVANT QU'IL NE SOIT TROP TARD;COMEDIE;;
473;1900020893;097901;LA GRANDE VIE;COMEDIE;;TP
474;1900020894;097905;TETSUO II : THE BODY HAMMER;FANTASTIQUE;;12
475;1900020900;097928;THE PATRIOT;GUERRE;;
476;1900020919;097988;TITRE PROVISOIRE;DRAME;;
477;1900020925;098001;BELLE DU SEIGNEUR;DRAME;;TP
478;1900020941;098141;MICHEL BUTOR, MOBILE;DOCUMENTAIRE;;
479;1900020980;098269;LE MIRAGE;DRAME;;ND
480;1900020998;098379;AZZURRO;DRAME;;
481;1900021021;098457;LA BELLE ET LA BETE;DRAME;;
482;1900021029;098472;LION (LE);COMEDIE;OUI;TP
483;1900021036;098557;SO CLOSE TO PARADISE;COMEDIE DRAMATIQUE;;TP
484;1900021067;098697;DARESALAM;DRAME;;
485;1900021078;098748;DEUX FOIS;THRILLER;;
486;1900021133;098990;O AMOR NATURAL;DOCUMENTAIRE;;
487;1900021154;099040;SWEET NIGHTMARE;COMEDIE;;
488;1900021160;099049;BELLY;DRAME;;
489;1900021174;099122;D'ICI ET LA-BAS;DOCUMENTAIRE;;
490;1900021212;099308;DOUBLE DECEPTION;THRILLER;;
491;1900021216;099316;ACEPHALE;EXPERIMENTAL;;
492;1900021231;099366;MERCI LA FRANCE;DOCUMENTAIRE;;
493;1900021263;099485;MONSIEUR CAUCHEMARD;THRILLER;;ND
494;1900021300;099625;NORIA;DOCUMENTAIRE;;
495;1900021309;099683;GIGOLA;COMEDIE DRAMATIQUE;;TP
496;1900021317;099723;LOLA ET BILIDIKID;DRAME;;
497;1900021318;099724;YARASA;DRAME;;
498;1900021398;100048;WOLANDE;DRAME;;
499;1900021442;100243;LE FOSSILE;COMEDIE DRAMATIQUE;;
500;1900021463;100334;UN BARRAGE CONTRE LE PACIFIQUE;DRAME;;
501;1900021467;100357;HEIDI;COMEDIE DRAMATIQUE;;
502;1900021469;100362;LES ANGES DE BOSTON( BOONDOCK SAINTS);THRILLER;;
503;1900021483;100438;VACANCES PROLONGEES;DOCUMENTAIRE;;TP
504;1900021484;100439;JEU DE MORT;DRAME;;
505;1900021492;100487;DANS LA MAISON DE MON PERE;DOCUMENTAIRE;;TP
506;1900021502;100540;LA CHUTE DES FEUILLES;DRAME;;
507;1900021515;100629;HOMME QUI TUA DON QUICHOTTE (L');AVENTURES;;TP
508;1900021558;100829;LA LIBERTE DE MARIE;DRAME;;
509;1900021619;101159;AUDIENCES : DES JOURNALISTES AU PROCES PAPON;DOCUMENTAIRE;;
510;1900021646;101286;LTCM;THRILLER;;
511;1900021682;101484;CENDRES ETERNELLES;DRAME;;TP
512;1900021740;101751;LE PAYS DU CHIEN QUI CHANTE;DRAME;;
513;1900021748;101777;5 AVENUE MARCEAU;DOCUMENTAIRE;;TP
514;1900021759;101829;GÜLE  GÜLE;COMEDIE DRAMATIQUE;;
515;1900021764;101879;RETOUR DE FLAMME;COMEDIE DRAMATIQUE;;TP
516;1900021770;101939;LOOKING FOR JIMMY;COMEDIE DRAMATIQUE;;TP
517;1900021809;102229;DURIAN DURIAN;DRAME;;ND
518;1900021816;102244;LES AMIS D'HIER;COMEDIE DRAMATIQUE;;
519;1900021831;102316;LE TROISIEME OEIL;DRAME;;
520;1900021840;102388;LA PRIERE DE L'ABSENT;DRAME;;
521;1900022006;102777;L'ATTENTE DES FEMMES;DRAME;;
522;1900022023;102903;NOS DERNIERS VOLONTES;DRAME;;
523;1900022066;103114;KHALASS (SUFFIT);DRAME;;
524;1900022083;103191;RING O;HORREUR;;
525;1900022087;103226;SILVIA PRIETO;COMEDIE;;TP
526;1900022101;103311;OU GIT VOTRE SOURIRE ENFOUI;DOCUMENTAIRE;;
527;1900022106;103329;LE CONSEIL D'EGYPTE;DRAME;;
528;1900022122;103414;SANARY : ULTIME ETAPE AVANT L'OUBLI;DOCUMENTAIRE;;
529;1900022127;103484;QUICKSAND;THRILLER;;
530;1900022131;103499;LOFT POURRI;COMEDIE;;
531;1900022159;103585;DANS LA CHAMBRE DE VANDA;COMEDIE DRAMATIQUE;;TP
532;1900022191;103774;NO DEBES ESTAR AQUI;THRILLER;;
533;1900022206;103841;THE UNKNOWN;HORREUR;;
534;1900022218;103901;GOSHU LE VIOLONCELLISTE;ANIMATION;;TP
535;1900022236;103991;FULL SENTIMENTAL;DRAME;;
536;1900022237;103993;BIRD PEOPLE IN CHINA;COMEDIE DRAMATIQUE;;ND
537;1900022242;104114;BAD KARMA;THRILLER;;
538;1900022255;104238;DARK BLUE WORLD;DRAME;;
539;1900022258;104254;LA FETE DE L'AMOUR;DRAME;;
540;1900022259;104255;LE TRIOMPHE DE LA JALOUSIE;COMEDIE DRAMATIQUE;;
541;1900022260;104261;HISTOIRES PERSONNELLES;DRAME;;
542;1900022277;104330;WADI GRAND CANYON;DOCUMENTAIRE;;
543;1900022328;104631;FUDOH;AVENTURES;;
544;1900022332;104658;DE L AUTRE COTE;DOCUMENTAIRE;;
545;1900022359;104807;LA POUPEE QUI DIT NON;DRAME;;
546;1900022361;104817;BLANC COMME NEIGE;THRILLER;;TP
547;1900022387;104990;L'AMOUR C'EST MIEUX A DEUX;COMEDIE;;TP
548;1900022397;105071;300 JOURS DE COLERE;DOCUMENTAIRE;;
549;1900022435;105226;UZUMAKI;COMEDIE;;ND
550;1900022470;105406;SONGES ET MENSONGES;DOCUMENTAIRE;;
551;1900022488;105457;MAUVAISE PIOCHE;COMEDIE;;
552;1900022517;105666;NOCE D'ETE;DRAME;;
553;1900022533;105727;A WEEK WITH KIAROSTAMI;DOCUMENTAIRE;;
554;1900022542;105756;ITINERAIRE BIS;COMEDIE;;TP
555;1900022562;105899;TAAFE FANGA;DRAME;;
556;1900022580;105970;CLIMAX;FANTASTIQUE;;TP
557;1900022624;106079;LE CONCERT;COMEDIE;;TP
558;1900022626;106091;LE DERNIER DES TROIS;DRAME;;
559;1900022629;106105;LES YEUX FERMES;THRILLER;;
560;1900022654;106199;JOURNAL IV;POLICIER;;
561;1900022664;106221;LA FACE CACHEE;DRAME;;
562;1900022700;106413;TOUTES CES BELLES PROMESSES;DRAME;;
563;1900022702;106415;JSA (JOINT SECURITY AREA);DRAME;;TPA
564;1900022708;106456;MAYA;DRAME;;
565;1900022713;106540;LES ESPRITS DU KONIAMBO;DOCUMENTAIRE;;ND
566;1900022717;106559;LA GRANDE VIE;COMEDIE;;
567;1900022744;106680;SERIES 7;THRILLER;;
568;1900022750;106707;LA MIGRATION DES MOINEAUX;COMEDIE DRAMATIQUE;;
569;1900022751;106708;LE SOLEIL DES INSOMNIAQUES;DRAME;;
570;1900022764;106805;1802, L'EPOPEE GUADELOUPEENNE;AVENTURES;;TP
571;1900022796;106907;LOS PINTOS ( TARAHUMARAS 82 );DOCUMENTAIRE;;ND
572;1900022800;106911;LE DERNIER CHAMAN ( CIGURI 99 );DOCUMENTAIRE;;
573;1900022828;107077;LE SECRET DE L ENFANT FOURMI;DRAME;;TP
574;1900022847;107158;ABJAD;DRAME;;
575;1900022855;107175;SEQUENCES MONGOLES;DOCUMENTAIRE;;
576;1900022883;107280;UN CIEL EPICE;COMEDIE DRAMATIQUE;;
577;1900022912;107407;OCEANS;DOCUMENTAIRE;;TP
578;1900022948;107662;LA DANSEUSE ORCHIDEE;DRAME;;
579;1900022952;107670;L' ATLANTIDE;AVENTURES;;
580;1900022954;107673;LE CLAN;DRAME;;
581;1900022979;107854;LE PARADIS DES BETES;COMEDIE DRAMATIQUE;;12
582;1900022987;107881;GRASS;DRAME;;
583;1900022990;107884;COMBAT SANS CODE D'HONNEUR;POLICIER;;ND
584;1900022993;107889;BEDWIN HACKER;COMEDIE DRAMATIQUE;;TP
585;1900022994;107894;THE PRODIGIES;ANIMATION;;12
586;1900023001;107925;STEAK;SCIENCE FICTION;;ND
587;1900023003;107932;PREAVIS;COMEDIE;;
588;1900023015;107967;CARGO;AVENTURES;;TP
589;1900023020;108005;UNE HISTOIRE D'AMOUR;DRAME;;TP
590;1900023022;108010;LES TESTOSTERONES;COMEDIE;;
591;1900023031;108040;PAIN ET LAIT;DRAME;;TP
592;1900023076;108270;LE TABLEAU;ANIMATION;OUI;TP
593;1900023082;108285;AGNUS DEI;DRAME;;TP
594;1900023090;108320;LA SOLITUDE DU VER A SOIE;DOCUMENTAIRE;;
595;1900023164;108532;STRATOSPHERE GIRL;THRILLER;;
596;1900023177;108617;PIM PIM TCHÉ - TOAST DE VIE !;COMEDIE;;TP
597;1900023180;108627;ROUGH FOOTAGE;COMEDIE;;
598;1900023181;108628;MAROA;DRAME;;
599;1900023187;108651;LE BONHEUR D ELZA;DRAME;;ND
600;1900023194;108724;CHACUN SA VIE;COMEDIE DRAMATIQUE;;TP
601;1900023196;108736;LE TANGO DE SATAN;DRAME;;TPA
602;1900023238;108907;HAPPY END;DRAME;;
603;1900023269;109030;SOULI;DRAME;;
604;1900023272;109039;BEAU RIVAGE;COMEDIE DRAMATIQUE;;TP
605;1900023276;109055;LAVORARE CON LENTEZZA;DRAME;;
606;1900023306;109214;LE SERVITEUR DE KALI;COMEDIE DRAMATIQUE;;TP
607;1900023320;109245;LA LIGNE BLANCHE;DRAME;;TP
608;1900023321;109246;HOUSE OF NINE;HORREUR;;
609;1900023339;109333;LA PERMISSION DE MINUIT;DRAME;;TP
610;1900023358;109424;GREEN GUERILLA;DOCUMENTAIRE;;
611;1900023360;109428;L'ODEUR DU SANG;THRILLER;;
612;1900023365;109440;DERRIDA;DOCUMENTAIRE;;TP
613;1900023367;109446;LA FRIPE;DRAME;;
614;1900023382;109487;LA FUREUR DES ILES;AVENTURES;;
615;1900023394;109515;SEASON OF THE WITCH;DRAME;;
616;1900023424;109631;PIANO BLUES;DOCUMENTAIRE;;
617;1900023428;109653;LE DOMAINE;DRAME;;TP
618;1900023438;109685;FREE RADICALS;DRAME;;ND
619;1900023457;109722;THE MAGNIFICENT TRIO;AVENTURES;;
620;1900023469;109798;MYSTIFICATION OU L'HISTOIRE DES PORTRAITS;DRAME;;TP
621;1900023490;109962;WITNESSES;DRAME;;
622;1900023498;110005;GO GO TALES;COMEDIE;;TP
623;1900023500;110012;JE LE LIS DANS TES YEUX;DRAME;;
624;1900023523;110112;AU LARGE DE BAD RAGAZ;THRILLER;;
625;1900023540;110169;7 ANS;DRAME;;
626;1900023552;110213;RTT;COMEDIE;;TP
627;1900023555;110220;OFFSET;DRAME;;
628;1900023579;110285;LA LANGUE NE MENT PAS;DOCUMENTAIRE;;
629;1900023584;110315;INFERNAL AFFAIRS II;POLICIER;;12
630;1900023585;110316;INFERNAL AFFAIRS III;DRAME;;TP
631;1900023586;110319;TIENGEMETEN;DOCUMENTAIRE;;
632;1900023612;110391;GREETINGS;COMEDIE;;
633;1900023627;110424;L'EVANGILE DU SERPENT;THRILLER;;
634;1900023629;110446;L' OMBRE DE LIBERTY;DRAME;;TP
635;1900023642;110493;SHADOWS IN THE SUN;COMEDIE DRAMATIQUE;;
636;1900023643;110497;LES INVINCIBLES;COMEDIE;OUI;TP
637;1900023675;110619;;DRAME;;
638;1900023684;110647;FALLING ANGELS;DRAME;;
639;1900023698;110698;SAINT TROPEZ;DRAME;;
640;1900023708;110762;EN VILLE;COMEDIE DRAMATIQUE;;TP
641;1900023719;110809;UN PROPHETE;DRAME;;12
642;1900023750;110868;SYLVIA;THRILLER;;
643;1900023773;111012;DANS LA TOURMENTE;POLICIER;;TP
644;1900023797;111084;DANS TES BRAS;DRAME;;TP
645;1900023814;111149;REAL LIFE;DRAME;;ND
646;1900023819;111165;DEBOUT ( UNE HISTOIRE DE CHEN MO ET MEITING );DRAME;;TP
647;1900023820;111178;NUIT NOIRE 17 OCTOBRE 1961;DRAME;;TP
648;1900023823;111183;ATASH;DRAME;;
649;1900023850;111295;HADEWIJCH;DRAME;;TP
650;1900023861;111349;ENNEMIS PUBLICS;THRILLER;;
651;1900023876;111444;LA SAINTE VICTOIRE;COMEDIE DRAMATIQUE;;TP
652;1900023879;111456;AFTER BLUE PARADIS SALE;SCIENCE FICTION;;12
653;1900023882;111466;SIMPLE DOUBLE;DRAME;;
654;1900023884;111479;OUTFOXED;DOCUMENTAIRE;;TP
655;1900023910;111592;L' INONDATION;DRAME PSYCHOLOGIQUE;OUI;TP
656;1900023921;111648;ON DIRAIT LE SUD;COMEDIE DRAMATIQUE;;TP
657;1900023924;111680;L'AUTRE DUMAS;COMEDIE;;TP
658;1900023952;111790;D'UN VILLAGE A L'AUTRE;DRAME;;
659;1900023957;111804;COPACABANA;COMEDIE DRAMATIQUE;;TP
660;1900023991;111910;MINOTAUR;HORREUR;;
661;1900024000;111927;LES NUITS DE SISTER WELCH;COMEDIE DRAMATIQUE;;TP
662;1900024003;111932;BYE BYE TIGER;COMEDIE DRAMATIQUE;;TP
663;1900024011;111952;LA DIVINE;COMEDIE DRAMATIQUE;;ND
664;1900024023;112031;LE PERROQUET BLEU;DRAME;;
665;1900024024;112032;JE REVAIS D'UN AUTRE MONDE;DRAME;;
666;1900024025;112040;PROTEGER ET SERVIR;COMEDIE;;TP
667;1900024031;112069;THE EYE - RENAISSANCES;HORREUR;;
668;1900024039;112113;RASA, UNE JOURNEE SOUS L'ARBRE SACRE;DOCUMENTAIRE;;
669;1900024056;112168;MAGMA;DRAME;;TP
670;1900024087;112291;JE SUIS UN NO MAN'S LAND;COMEDIE;;TP
671;1900024088;112292;AU VOLEUR;DRAME;;TP
672;1900024100;112328;LE VILLAGE DES OMBRES;FANTASTIQUE;;TP
673;1900024114;112425;YASMIN;DRAME;;TP
674;1900024125;112481;ROMS EN ERRANCE;DOCUMENTAIRE;;
675;1900024130;112488;IL MARE BUIO;DRAME;;
676;1900024143;112536;MR NOBODY;COMEDIE DRAMATIQUE;;TP
677;1900024152;112557;GORGOMEESH;DRAME;;
678;1900024159;112568;ROBERT MITCHUM EST MORT;COMEDIE;;TP
679;1900024176;112613;L'ITALIEN;COMEDIE;;TP
680;1900024182;112669;SUR LE PLANCHER DES VACHES;COMEDIE;;TP
681;1900024185;112672;CHEZ GINO;COMEDIE;;TP
682;1900024190;112712;CRIME;COMEDIE DRAMATIQUE;;TP
683;1900024195;112735;LE SIXIEME BOUCLIER;DRAME;;
684;1900024206;112779;LE RETOUR DE L' HIRONDELLE D' OR;AVENTURES;;
685;1900024221;112841;L'ETRANGERE;DRAME;;
686;1900024223;112845;L'HONNEUR;DRAME;;TP
687;1900024235;112913;MARSEILLE;COMEDIE DRAMATIQUE;;
688;1900024263;113022;LE JEU DE LA VERITE;COMEDIE;OUI;TP
689;1900024267;113059;RACHEL;COMEDIE DRAMATIQUE;;TP
690;1900024302;113258;BLOOD AND BONES;DRAME;;12
691;1900024304;113264;ALIKER;DRAME;;TP
692;1900024318;113326;LA DUCHESSE DE VARSOVIE;COMEDIE DRAMATIQUE;OUI;TP
693;1900024319;113334;ADIEU GARY;COMEDIE DRAMATIQUE;;TP
694;1900024342;113379;MAKING OF;DRAME;;TP
695;1900024354;113412;DJINNS;THRILLER;;12
696;1900024366;113443;UNE NOUVELLE ERE GLACIAIRE;COMEDIE DRAMATIQUE;;TP
697;1900024388;113566;UNE VIE DE CHAT;ANIMATION;OUI;TP
698;1900024406;113618;LAST LIFE IN THE UNIVERSE;THRILLER;;TP
699;1900024421;113681;YOUNG PEREZ;DRAME;;TP
700;1900024422;113682;ESCALADE;DRAME;;12
701;1900024423;113684;LOUP;AVENTURES;;TP
702;1900024426;113797;LUTHER;HISTOIRE;;TP
703;1900024427;113804;PLUIE DU DIABLE;DOCUMENTAIRE;;TP
704;1900024436;113825;FOLLOWING SEAN;DOCUMENTAIRE;;TP
705;1900024437;113826;POLYEUCTE;DRAME;;TP
706;1900024438;113829;L'AUTRE MOITIE;DRAME;;TP
707;1900024450;113869;COMPLICES;DRAME;;12
708;1900024472;113955;BAMBOU;COMEDIE;;TP
709;1900024480;113979;FUGUE;DRAME;;
710;1900024498;114045;L'AVOCAT;POLICIER;;TP
711;1900024511;114067;LE TEMPS REVOLU;DRAME;;
712;1900024536;114152;WHITE MATERIAL;DRAME;;TPA
713;1900024537;114153;LE CHANTEUR;MUSICAL;;
714;1900024542;114194;LISA ET LE PILOTE D'AVION;COMEDIE;;
715;1900024552;114246;AMIN;DRAME;OUI;TP
716;1900024555;114261;NUIT DE LA GLISSE PERFECT MOMENT THE ULTIMATE ROUND;DOCUMENTAIRE;;TP
717;1900024556;114264;SWORD IN THE MOON;AVENTURES;;
718;1900024557;114265;POP REDEMPTION;COMEDIE;;TP
719;1900024578;114345;L'IMPOSSIBLE - PAGES ARRACHEES;DOCUMENTAIRE;;TP
720;1900024584;114370;JEUNE KARL MARX (LE);POLITIQUE;OUI;TP
721;1900024586;114375;KONTROLL;THRILLER;;ND
722;1900024613;114471;LE BALTRINGUE;COMEDIE;;TP
723;1900024619;114484;RIEN DE PERSONNEL;COMEDIE DRAMATIQUE;;TP
724;1900024627;114508;ORDINARY PEOPLE;DRAME;;TPA
725;1900024633;114531;LE MAGICIEN D'OZ;FANTASTIQUE;;
726;1900024635;114572;LE TEMPS DES GRÂCES;DOCUMENTAIRE;;TP
727;1900024660;114640;MATEO FALCONE;DRAME;;TPA
728;1900024671;114683;TERESA DE AVILA;DRAME;;
729;1900024682;114761;UN PERE A PEKIN;COMEDIE DRAMATIQUE;;TP
730;1900024683;114762;NUIT BLEUE;DRAME;;TP
731;1900024693;114813;LECON DE CHOSES;COMEDIE DRAMATIQUE;;
732;1900024697;114826;RACHEL;DOCUMENTAIRE;;TP
733;1900024702;114860;CAMPING 2;COMEDIE;;TP
734;1900024707;114874;BEBES;DOCUMENTAIRE;;TP
735;1900024714;114900;AU LARGE;DRAME;;
736;1900024718;114908;NO POP CORN ON THE FLOOR;DOCUMENTAIRE;;TP
737;1900024729;114963;OCTOBRE;COMEDIE DRAMATIQUE;;TP
738;1900024732;114982;THE SECRET;THRILLER;;12
739;1900024759;115106;LA PRINCESSE DE MONTPENSIER;DRAME;;TP
740;1900024762;115135;VOIE RAPIDE;DRAME;;TP
741;1900024774;115170;FILM NOIR;ANIMATION;;TP
742;1900024780;115188;JE SUIS SUPPORTER DU STANDARD;COMEDIE;;TP
743;1900024781;115190;MOI LA FINANCE ET LE DEVELOPPEMENT DURABLE;DOCUMENTAIRE;;TP
744;1900024785;115205;FRACASSES;COMEDIE DRAMATIQUE;;TPA
745;1900024797;115240;FIN DE CONCESSION;DOCUMENTAIRE;;TP
746;1900024806;115261;MARTIAL CLUB;AVENTURES;;ND
747;1900024826;115334;LA TENDRE ENNEMIE;FANTASTIQUE;;
748;1900024832;115411;JIMMY RIVIERE;COMEDIE DRAMATIQUE;;TP
749;1900024833;115412;LE BEL AGE;COMEDIE DRAMATIQUE;;TP
750;1900024845;115499;UNE AFFAIRE D'ETAT;POLICIER;;TP
751;1900024854;115541;LES DOIGTS CROCHES;COMEDIE DRAMATIQUE;;TP
752;1900024857;115549;SHANGHAI-BELLEVILLE;DRAME;;TP
753;1900024858;115550;MOBIUS;THRILLER;;TP
754;1900024865;115565;LUCIFER ET MOI;FANTASTIQUE;;TP
755;1900024870;115579;LA CHANCE DE MA VIE;COMEDIE;;TP
756;1900024878;115607;SALAMANDRA;COMEDIE DRAMATIQUE;;TP
757;1900024888;115637;NOCTURNES POUR LE ROI DE ROME;DRAME;;TP
758;1900024891;115641;UN MONSTRE A PARIS;ANIMATION;;TP
759;1900024895;115661;MANON;DRAME;;
760;1900024897;115677;LA CHINE EST ENCORE LOIN;DOCUMENTAIRE;;TP
761;1900024904;115695;INDIGENE D'EURASIE;DRAME;;TPA
762;1900024910;115738;LE ROI DEBOUT;DRAME;;
763;1900024912;115743;LE BLED;AVENTURES;;TP
764;1900024918;115765;KRACH;COMEDIE DRAMATIQUE;;TP
765;1900024929;115788;MANOLETE;DRAME;;TP
766;1900024930;115789;PARLEZ MOI DE VOUS;COMEDIE DRAMATIQUE;;TP
767;1900024936;115809;MAL-AIMES;DRAME;;
768;1900024949;115903;AMOUR OUF (L');FICTION;;
769;1900024951;115915;LA DÉSINTÉGRATION;DRAME;;TP
770;1900024959;115966;JAJOUKA;DOCUMENTAIRE;;TP
771;1900024980;116085;LA GRANDE TUERIE;DRAME;;
772;1900024988;116113;ZATOICHI-MASSEUR AVEUGLE;AVENTURES;;
773;1900024993;116118;;DRAME;;
774;1900024994;116119;;DRAME;;
775;1900024995;116120;;DRAME;;
776;1900024999;116135;DHARMA GUNS;COMEDIE DRAMATIQUE;;TP
777;1900025013;116203;LA DIGNITE DU PEUPLE;DOCUMENTAIRE;;TP
778;1900025022;116247;UNE PLACE SUR LA TERRE;COMEDIE DRAMATIQUE;;TP
779;1900025023;116258;EN SOLITAIRE;DRAME;;TP
780;1900025027;116297;LE FOSSÉ (JIABIANGOU);DRAME;;TP
781;1900025052;116375;LE NOIR (TE) VOUS VA SI BIEN;DRAME;;TP
782;1900025063;116428;L'HOMME DE CHEVET;COMEDIE DRAMATIQUE;;TP
783;1900025067;116447;BANLIEUES SOUS LE FEU DES MEDIAS;DOCUMENTAIRE;;TP
784;1900025074;116465;LE SENTIMENT DE LA CHAIR;COMEDIE DRAMATIQUE;;TPA
785;1900025087;116494;MOVEON.ORG;DOCUMENTAIRE;;
786;1900025090;116502;PERSECUTION;DRAME;;TP
787;1900025093;116506;NOUS TROIS;DRAME;;TP
788;1900025098;116548;LE FUNAMBULE;DOCUMENTAIRE;;TP
789;1900025101;116552;419;THRILLER;;
790;1900025106;116571;AMERICAN TRANSLATION;DRAME;;16
791;1900025113;116583;TANTE HILDA !;ANIMATION;;TP
792;1900025114;116596;INSENSIBLES;HORREUR;;16
793;1900025139;116698;ET SI ON VIVAIT TOUS ENSEMBLE ?;COMEDIE;;TP
794;1900025143;116703;STORY OF JEN;DRAME;;TPA
795;1900025149;116720;LES TREMBLEMENTS LOINTAINS;DRAME;;TP
796;1900025155;116737;MEJOR QUE NUNCA (MIEUX QUE JAMAIS);COMEDIE;;TP
797;1900025159;116749;INSOUPCONNABLE;THRILLER;;TP
798;1900025163;116762;MON CUL;COMEDIE DRAMATIQUE;;
799;1900025170;116810;EDMOND;THRILLER;;
800;1900025173;116820;NUMBER ONE;COMEDIE;;TP
801;1900025182;116883;QUI N'AIME PAS AYSE ?;DOCUMENTAIRE;;
802;1900025184;116891;DORIAN BLUES;COMEDIE;;18
803;1900025186;116897;LA TRAQUE;THRILLER;;12
804;1900025196;116918;LE DERNIER HOMME;DRAME;;
805;1900025202;116940;L'ILLUSIONNISTE;ANIMATION;;TP
806;1900025204;116953;CHANTRAPAS;COMEDIE DRAMATIQUE;;TP
807;1900025210;116986;HUACHO;DRAME;;TP
808;1900025212;116996;L ENFANT DE KABOUL;COMEDIE DRAMATIQUE;;TP
809;1900025218;117009;IRENE;DOCUMENTAIRE;;TP
810;1900025220;117015;AU PROCHAIN PRINTEMPS;DOCUMENTAIRE;;TP
811;1900025223;117022;WILT;THRILLER;;
812;1900025238;117092;ON VERRA DEMAIN;DRAME;;TPA
813;1900025242;117102;MADEMOISELLE CHAMBON;DRAME;;TP
814;1900025245;117107;LES LENDEMAINS;DRAME;;TP
815;1900025249;117126;D'AMOUR ET D'EAU FRAICHE;COMEDIE DRAMATIQUE;;TP
